Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,raw
1700075716.0946367,0,1700075716,73289155,IMU1_Frame,0,1700075716,73289155,IMU1_Frame,-0.02484765648360213,0.031109791830799607,0.6799031331855756,0.7322202566878049,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.023756,-0.024118,-0.302189,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.339,-1.102,-9.938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,73289155,IMU1_Frame,-1.3170000000000001e-05,-2.92e-06,3.593e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+085.770,+004.551,+000.340,-00.1317,-00.0292,+00.3593,+00.339,-01.102,-09.938,-00.023756,-00.024118,-00.302189*6C
"
1700075716.138656,0,1700075716,98238945,IMU1_Frame,0,1700075716,98238945,IMU1_Frame,-0.024882172498232408,0.030660049236769953,0.6771677102547936,0.7347684880701177,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.009123,-0.019591,-0.301296,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.432,-0.715,-10.22,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,98238945,IMU1_Frame,-1.3120000000000001e-05,-2.87e-06,3.599e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+085.339,+004.517,+000.285,-00.1312,-00.0287,+00.3599,+00.432,-00.715,-10.220,-00.009123,-00.019591,-00.301296*6A
"
1700075716.138739,0,1700075716,123280286,IMU1_Frame,0,1700075716,123280286,IMU1_Frame,-0.02483317257250065,0.030397290953530068,0.6744464669845504,0.7372796493968409,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0063,-0.020717,-0.301404,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.336,-0.655,-9.741,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,123280286,IMU1_Frame,-1.293e-05,-2.7699999999999997e-06,3.6e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+084.913,+004.492,+000.252,-00.1293,-00.0277,+00.3600,+00.336,-00.655,-09.741,+00.006300,-00.020717,-00.301404*66
"
1700075716.1826446,0,1700075716,148300886,IMU1_Frame,0,1700075716,148300886,IMU1_Frame,-0.024704848605051684,0.030291147940327442,0.6717090294425553,0.7397831415875867,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.014469,-0.01267,-0.301068,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.083,-0.74,-9.8,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,148300886,IMU1_Frame,-1.2920000000000002e-05,-2.6700000000000003e-06,3.583e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+084.487,+004.474,+000.238,-00.1292,-00.0267,+00.3583,+00.083,-00.740,-09.800,+00.014469,-00.012670,-00.301068*6C
"
1700075716.182692,0,1700075716,173098087,IMU1_Frame,0,1700075716,173098087,IMU1_Frame,-0.024571533798492157,0.030307401461961266,0.6689636787860662,0.742270366920589,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.016885,-0.002979,-0.301113,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.286,-0.99,-9.717,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,173098087,IMU1_Frame,-1.2920000000000002e-05,-2.16e-06,3.5659999999999994e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+084.062,+004.466,+000.234,-00.1292,-00.0216,+00.3566,+00.286,-00.990,-09.717,+00.016885,-00.002979,-00.301113*6A
"
1700075716.226685,0,1700075716,198097467,IMU1_Frame,0,1700075716,198097467,IMU1_Frame,-0.024437489438044885,0.03033560874783755,0.666202107428419,0.7447531886536619,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.017227,-0.002634,-0.301999,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.537,-0.923,-9.693,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,198097467,IMU1_Frame,-1.273e-05,-2.6300000000000002e-06,3.5959999999999995e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+083.636,+004.459,+000.231,-00.1273,-00.0263,+00.3596,+00.537,-00.923,-09.693,+00.017227,-00.002634,-00.301999*66
"
1700075716.231084,0,1700075716,223153352,IMU1_Frame,0,1700075716,223153352,IMU1_Frame,-0.024287679302704347,0.030435729014071065,0.663447829199094,0.747208640852393,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.026025,-0.000431,-0.301252,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.478,-0.985,-9.78,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,223153352,IMU1_Frame,-1.273e-05,-2.42e-06,3.578e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+083.213,+004.457,+000.235,-00.1273,-00.0242,+00.3578,+00.478,-00.985,-09.780,+00.026025,-00.000431,-00.301252*62
"
1700075716.2785888,0,1700075716,248141288,IMU1_Frame,0,1700075716,248141288,IMU1_Frame,-0.02409486953250037,0.030630861970474977,0.6606934570028286,0.749643477548367,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.034605,0.005452,-0.298444,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.364,-1.003,-9.73,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,248141288,IMU1_Frame,-1.2679999999999999e-05,-2.3699999999999998e-06,3.579e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+082.792,+004.460,+000.250,-00.1268,-00.0237,+00.3579,+00.364,-01.003,-09.730,+00.034605,+00.005452,-00.298444*67
"
1700075716.2786126,0,1700075716,273064374,IMU1_Frame,0,1700075716,273064374,IMU1_Frame,-0.02384214516383554,0.030888131704649335,0.6579534520197635,0.7520470267270919,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.043711,0.002724,-0.295425,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.31,-1.055,-9.596,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,273064374,IMU1_Frame,-1.2770000000000001e-05,-2.01e-06,3.595e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+082.375,+004.464,+000.275,-00.1277,-00.0201,+00.3595,+00.310,-01.055,-09.596,+00.043711,+00.002724,-00.295425*65
"
1700075716.3226411,0,1700075716,298038482,IMU1_Frame,0,1700075716,298038482,IMU1_Frame,-0.023518572556307245,0.03125034180925059,0.6551998850699298,0.7544424454430368,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.050123,0.006492,-0.294522,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.54,-1.132,-9.223,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,298038482,IMU1_Frame,-1.263e-05,-2.32e-06,3.5680000000000004e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+081.958,+004.472,+000.314,-00.1263,-00.0232,+00.3568,+00.540,-01.132,-09.223,+00.050123,+00.006492,-00.294522*67
"
1700075716.328675,0,1700075716,323245048,IMU1_Frame,0,1700075716,323245048,IMU1_Frame,-0.023159024761545514,0.03165115982643371,0.6524421876549206,0.7568230013826199,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.050192,0.005166,-0.293018,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.633,-1.222,-9.899,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,323245048,IMU1_Frame,-1.242e-05,-1.72e-06,3.591e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+081.542,+004.481,+000.359,-00.1242,-00.0172,+00.3591,+00.633,-01.222,-09.899,+00.050192,+00.005166,-00.293018*65
"
1700075716.3748667,0,1700075716,348058223,IMU1_Frame,0,1700075716,348058223,IMU1_Frame,-0.022839328970812436,0.031967375766866146,0.6496529631878409,0.7592150415791306,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.042995,-0.002333,-0.295385,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.644,-1.551,-10.133,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,348058223,IMU1_Frame,-1.2470000000000001e-05,-2.0199999999999997e-06,3.608e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+081.122,+004.486,+000.394,-00.1247,-00.0202,+00.3608,+00.644,-01.551,-10.133,+00.042995,-00.002333,-00.295385*6F
"
1700075716.4186246,0,1700075716,373064279,IMU1_Frame,0,1700075716,373064279,IMU1_Frame,-0.02258736837768903,0.03218815214707609,0.6468659276400847,0.7615892628638222,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.036089,-0.005445,-0.297672,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.344,-1.482,-9.604,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,373064279,IMU1_Frame,-1.238e-05,-1.87e-06,3.569e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+080.703,+004.488,+000.416,-00.1238,-00.0187,+00.3569,+00.344,-01.482,-09.604,+00.036089,-00.005445,-00.297672*62
"
1700075716.418655,0,1700075716,398261070,IMU1_Frame,0,1700075716,398261070,IMU1_Frame,-0.0223846943626151,0.03237600324475389,0.6440319180174929,0.763985345701668,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.030202,-0.003485,-0.300336,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.228,-1.401,-9.711,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,398261070,IMU1_Frame,-1.2470000000000001e-05,-1.5599999999999999e-06,3.5680000000000004e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+080.278,+004.491,+000.431,-00.1247,-00.0156,+00.3568,+00.228,-01.401,-09.711,+00.030202,-00.003485,-00.300336*61
"
1700075716.462556,0,1700075716,423209190,IMU1_Frame,0,1700075716,423209190,IMU1_Frame,-0.02223662205585034,0.032493464790319226,0.6411923455707763,0.7663694170352259,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.018845,-0.002423,-0.302037,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.427,-1.751,-9.517,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,423209190,IMU1_Frame,-1.2280000000000001e-05,-1.77e-06,3.552e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+079.853,+004.492,+000.436,-00.1228,-00.0177,+00.3552,+00.427,-01.751,-09.517,+00.018845,-00.002423,-00.302037*66
"
1700075716.462586,0,1700075716,448127985,IMU1_Frame,0,1700075716,448127985,IMU1_Frame,-0.02213107782721639,0.032540402854719444,0.6383338194376833,0.7687530634334783,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.014801,-0.003918,-0.303426,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.486,-1.733,-9.451,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,448127985,IMU1_Frame,-1.232e-05,-1.5699999999999998e-06,3.569e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+079.426,+004.490,+000.432,-00.1232,-00.0157,+00.3569,+00.486,-01.733,-09.451,+00.014801,-00.003918,-00.303426*6E
"
1700075716.506795,0,1700075716,473009347,IMU1_Frame,0,1700075716,473009347,IMU1_Frame,-0.022067334231015628,0.0325412671294376,0.6354753909854111,0.771119398112566,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.014547,-0.006091,-0.302352,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.259,-1.506,-9.426,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,473009347,IMU1_Frame,-1.231e-05,-1.26e-06,3.6020000000000004e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+079.000,+004.487,+000.421,-00.1231,-00.0126,+00.3602,+00.259,-01.506,-09.426,+00.014547,-00.006091,-00.302352*66
"
1700075716.5068521,0,1700075716,498043298,IMU1_Frame,0,1700075716,498043298,IMU1_Frame,-0.021997139350066627,0.032547628385737486,0.6326078963051855,0.7734752919642652,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.013544,-0.001907,-0.300511,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.351,-1.36,-9.338,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,498043298,IMU1_Frame,-1.232e-05,-1.26e-06,3.5680000000000004e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+078.574,+004.484,+000.411,-00.1232,-00.0126,+00.3568,+00.351,-01.360,-09.338,+00.013544,-00.001907,-00.300511*6C
"
1700075716.5505803,0,1700075716,523039817,IMU1_Frame,0,1700075716,523039817,IMU1_Frame,-0.021961904457946546,0.03252586590122258,0.6297533894371843,0.7758030750727493,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.007621,0.000577,-0.297958,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.652,-1.509,-9.416,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,523039817,IMU1_Frame,-1.217e-05,-1.11e-06,3.592e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+078.151,+004.481,+000.396,-00.1217,-00.0111,+00.3592,+00.652,-01.509,-09.416,+00.007621,+00.000577,-00.297958*67
"
1700075716.5549662,0,1700075716,548089742,IMU1_Frame,0,1700075716,548089742,IMU1_Frame,-0.021967870869675478,0.03247146347629878,0.6268920017207169,0.7781191649662367,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005383,-0.002341,-0.297399,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.799,-1.458,-9.408,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,548089742,IMU1_Frame,-1.216e-05,-9.100000000000001e-07,3.62e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+077.728,+004.478,+000.375,-00.1216,-00.0091,+00.3620,+00.799,-01.458,-09.408,+00.005383,-00.002341,-00.297399*6A
"
1700075716.5987928,0,1700075716,572898387,IMU1_Frame,0,1700075716,572898387,IMU1_Frame,-0.022001263133821305,0.03240744510166922,0.6240431131612761,0.7804075184405141,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005898,-0.003664,-0.294498,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.339,-1.042,-9.637,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,572898387,IMU1_Frame,-1.211e-05,-8.6e-07,3.597e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+077.308,+004.476,+000.351,-00.1211,-00.0086,+00.3597,+00.339,-01.042,-09.637,+00.005898,-00.003664,-00.294498*62
"
1700075716.6429398,0,1700075716,597903013,IMU1_Frame,0,1700075716,597903013,IMU1_Frame,-0.02204999377817791,0.032377037326179504,0.6211778000755546,0.7826900190507452,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001539,-0.000902,-0.295952,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.587,-1.19,-9.63,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,597903013,IMU1_Frame,-1.211e-05,-9.100000000000001e-07,3.609e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+076.887,+004.478,+000.328,-00.1211,-00.0091,+00.3609,+00.587,-01.190,-09.630,+00.001539,-00.000902,-00.295952*63
"
1700075716.6430037,0,1700075716,623006105,IMU1_Frame,0,1700075716,623006105,IMU1_Frame,-0.022108672991689057,0.032329013272357744,0.6183323126344343,0.7849402478096882,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000786,-0.001452,-0.295706,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.245,-1.358,-9.482,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,623006105,IMU1_Frame,-1.216e-05,-8e-07,3.597e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+076.470,+004.479,+000.303,-00.1216,-00.0080,+00.3597,+00.245,-01.358,-09.482,+00.000786,-00.001452,-00.295706*69
"
1700075716.6867788,0,1700075716,647944211,IMU1_Frame,0,1700075716,647944211,IMU1_Frame,-0.022232792503412466,0.03230863398155785,0.6154713175543395,0.7871828963942695,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.002467,0.005648,-0.296296,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.621,-1.402,-9.573,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,647944211,IMU1_Frame,-1.211e-05,-7.6e-07,3.586e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+076.052,+004.487,+000.274,-00.1211,-00.0076,+00.3586,+00.621,-01.402,-09.573,-00.002467,+00.005648,-00.296296*6E
"
1700075716.6868186,0,1700075716,673079967,IMU1_Frame,0,1700075716,673079967,IMU1_Frame,-0.022443283210281044,0.03230018911754202,0.6126094645143034,0.7894065117600771,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.006352,0.015356,-0.295899,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.402,-1.341,-9.391,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,673079967,IMU1_Frame,-1.22e-05,-6e-07,3.585e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+075.635,+004.502,+000.238,-00.1220,-00.0060,+00.3585,+00.402,-01.341,-09.391,-00.006352,+00.015356,-00.295899*69
"
1700075716.734726,0,1700075716,697892665,IMU1_Frame,0,1700075716,697892665,IMU1_Frame,-0.022700890646545874,0.03231267405958066,0.6097254915746478,0.7916283127724948,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.007625,0.022818,-0.293878,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.505,-1.335,-9.57,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,697892665,IMU1_Frame,-1.225e-05,-6e-07,3.579e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+075.216,+004.522,+000.199,-00.1225,-00.0060,+00.3579,+00.505,-01.335,-09.570,-00.007625,+00.022818,-00.293878*64
"
1700075716.7347372,0,1700075716,722852468,IMU1_Frame,0,1700075716,722852468,IMU1_Frame,-0.023035202325940068,0.03236783003185825,0.6068603274963624,0.7938149947839481,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.011334,0.024504,-0.290282,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.578,-1.521,-9.791,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,722852468,IMU1_Frame,-1.2299999999999999e-05,-5.499999999999999e-07,3.6009999999999996e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+074.801,+004.551,+000.156,-00.1230,-00.0055,+00.3601,+00.578,-01.521,-09.791,-00.011334,+00.024504,-00.290282*6C
"
1700075716.778632,0,1700075716,747920989,IMU1_Frame,0,1700075716,747920989,IMU1_Frame,-0.023467702987712977,0.03243882116784255,0.6040017654917219,0.7959766686785513,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.010747,0.022108,-0.289326,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.206,-1.072,-9.413,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,747920989,IMU1_Frame,-1.229e-05,1.7e-07,3.573e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+074.388,+004.588,+000.105,-00.1229,+00.0017,+00.3573,+00.206,-01.072,-09.413,-00.010747,+00.022108,-00.289326*66
"
1700075716.7786703,0,1700075716,772885084,IMU1_Frame,0,1700075716,772885084,IMU1_Frame,-0.023620333205087624,0.03263660742415501,0.6011067194933905,0.7981526442323027,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.022571,0.012488,-0.295427,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.368,-0.416,-9.306,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,772885084,IMU1_Frame,-1.22e-05,-4.5e-07,3.591e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+073.972,+004.617,+000.088,-00.1220,-00.0045,+00.3591,+00.368,-00.416,-09.306,+00.022571,+00.012488,-00.295427*63
"
1700075716.822859,0,1700075716,797871828,IMU1_Frame,0,1700075716,797871828,IMU1_Frame,-0.023462435900173287,0.032936469085715625,0.598140527006294,0.800370297461387,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.038665,0.001812,-0.300738,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.953,-0.979,-9.967,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,797871828,IMU1_Frame,-1.225e-05,-3.4e-07,3.6070000000000005e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+073.548,+004.634,+000.106,-00.1225,-00.0034,+00.3607,+00.953,-00.979,-09.967,+00.038665,+00.001812,-00.300738*64
"
1700075716.830876,0,1700075716,822917461,IMU1_Frame,0,1700075716,822917461,IMU1_Frame,-0.023273286690182988,0.03318138616779354,0.5951679060514593,0.8025786648951874,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.037926,0.000963,-0.300866,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.747,-0.748,-9.708,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075716,822917461,IMU1_Frame,-1.275e-05,-1.6e-07,3.621e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+073.124,+004.644,+000.123,-00.1275,-00.0016,+00.3621,+00.747,-00.748,-09.708,+00.037926,+00.000963,-00.300866*6E
"
