Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Letter,Zone
1700075944.3921907,0,69544,0,GPS1_frame,42.33906936645508,-71.09028625488281,13.5,1.0,327806.15625,4689540.0,19:19:04,T,19
1700075945.3840852,0,69545,0,GPS1_frame,42.339141845703125,-71.09032440185547,13.399999618530273,1.0,327803.0625,4689548.0,19:19:05,T,19
1700075946.376437,0,69546,0,GPS1_frame,42.33921813964844,-71.09036254882812,13.300000190734863,1.0,327800.21875,4689556.5,19:19:06,T,19
1700075949.3845823,0,69549,0,GPS1_frame,42.33942794799805,-71.09046173095703,12.899999618530273,1.0,327792.28125,4689580.0,19:19:09,T,19
1700075950.37644,0,69550,0,GPS1_frame,42.339481353759766,-71.09049224853516,12.800000190734863,1.0,327790.25,4689586.0,19:19:10,T,19
1700075951.368213,0,69551,0,GPS1_frame,42.33952713012695,-71.09050750732422,13.0,1.0,327788.71875,4689591.0,19:19:11,T,19
1700075953.416684,0,69553,0,GPS1_frame,42.33958053588867,-71.09052276611328,13.100000381469727,1.0,327788.03125,4689597.0,19:19:13,T,19
1700075954.3758225,0,69554,0,GPS1_frame,42.339595794677734,-71.09051513671875,13.100000381469727,1.0,327788.34375,4689598.5,19:19:14,T,19
1700075955.3681996,0,69555,0,GPS1_frame,42.339603424072266,-71.09051513671875,13.199999809265137,1.0,327788.65625,4689599.5,19:19:15,T,19
1700075956.396255,0,69556,0,GPS1_frame,42.3396110534668,-71.09050750732422,13.100000381469727,1.0,327789.09375,4689600.5,19:19:16,T,19
1700075959.3724961,0,69559,0,GPS1_frame,42.33961868286133,-71.09049987792969,12.899999618530273,1.0,327789.9375,4689601.0,19:19:19,T,19
1700075960.3928063,0,69560,0,GPS1_frame,42.33961868286133,-71.09049987792969,12.899999618530273,1.0,327789.9375,4689601.0,19:19:20,T,19
1700075961.3837647,0,69561,0,GPS1_frame,42.33961868286133,-71.09049987792969,12.800000190734863,1.0,327789.9375,4689601.0,19:19:21,T,19
1700075963.3998053,0,69563,0,GPS1_frame,42.33961486816406,-71.09049987792969,12.800000190734863,1.0,327790.0625,4689601.0,19:19:23,T,19
1700075964.3925295,0,69564,0,GPS1_frame,42.33961868286133,-71.09049224853516,12.800000190734863,1.0,327790.46875,4689601.5,19:19:24,T,19
1700075965.4162965,0,69565,0,GPS1_frame,42.33962631225586,-71.09048461914062,12.800000190734863,1.0,327791.3125,4689602.0,19:19:25,T,19
1700075966.3761852,0,69566,0,GPS1_frame,42.33964157104492,-71.09046173095703,12.699999809265137,1.0,327792.875,4689603.5,19:19:26,T,19
1700075969.416717,0,69569,0,GPS1_frame,42.339698791503906,-71.09033203125,12.800000190734863,1.0,327803.59375,4689610.0,19:19:29,T,19
1700075970.3807385,0,69570,0,GPS1_frame,42.339725494384766,-71.09027099609375,12.899999618530273,1.0,327808.90625,4689612.5,19:19:30,T,19
1700075971.3723733,0,69571,0,GPS1_frame,42.339752197265625,-71.09020233154297,13.100000381469727,1.0,327814.875,4689615.5,19:19:31,T,19
1700075974.3762388,0,69574,0,GPS1_frame,42.3398551940918,-71.08995056152344,13.5,1.0,327835.875,4689626.5,19:19:34,T,19
1700075975.3681319,0,69575,0,GPS1_frame,42.33989334106445,-71.08985900878906,13.5,1.0,327843.40625,4689630.5,19:19:35,T,19
1700075976.3924558,0,69576,0,GPS1_frame,42.339927673339844,-71.08976745605469,13.600000381469727,1.0,327850.78125,4689634.0,19:19:36,T,19
1700075979.3725185,0,69579,0,GPS1_frame,42.340030670166016,-71.08951568603516,13.800000190734863,1.0,327871.9375,4689645.0,19:19:39,T,19
1700075980.391859,0,69580,0,GPS1_frame,42.340065002441406,-71.08943939208984,13.800000190734863,1.0,327878.46875,4689648.5,19:19:40,T,19
1700075981.3839881,0,69581,0,GPS1_frame,42.340091705322266,-71.08936309814453,13.800000190734863,1.0,327884.71875,4689651.5,19:19:41,T,19
1700075983.4002187,0,69583,0,GPS1_frame,42.340145111083984,-71.08924102783203,13.800000190734863,1.0,327895.03125,4689657.0,19:19:43,T,19
1700075984.3922255,0,69584,0,GPS1_frame,42.34016799926758,-71.08918762207031,13.800000190734863,1.0,327899.46875,4689659.5,19:19:44,T,19
1700075985.3839018,0,69585,0,GPS1_frame,42.340187072753906,-71.0891342163086,13.699999809265137,1.0,327903.78125,4689662.0,19:19:45,T,19
1700075986.3802128,0,69586,0,GPS1_frame,42.3402099609375,-71.08908081054688,13.800000190734863,1.0,327908.25,4689664.0,19:19:46,T,19
1700075989.3841248,0,69589,0,GPS1_frame,42.34029006958008,-71.0888900756836,13.899999618530273,1.0,327924.25,4689673.0,19:19:49,T,19
1700075990.3764484,0,69590,0,GPS1_frame,42.34032440185547,-71.08881378173828,14.0,1.0,327930.9375,4689676.5,19:19:50,T,19
1700075991.368183,0,69591,0,GPS1_frame,42.340362548828125,-71.0887222290039,14.199999809265137,1.0,327938.1875,4689680.0,19:19:51,T,19
1700075994.3757315,0,69594,0,GPS1_frame,42.34048080444336,-71.08843231201172,14.100000381469727,1.0,327962.25,4689692.5,19:19:54,T,19
1700075995.372143,0,69595,0,GPS1_frame,42.340518951416016,-71.08834075927734,14.0,1.0,327970.34375,4689697.0,19:19:55,T,19
1700075996.3922098,0,69596,0,GPS1_frame,42.34056091308594,-71.08824157714844,14.100000381469727,1.2999999523162842,327978.40625,4689701.5,19:19:56,T,19
1700075999.368241,0,69599,0,GPS1_frame,42.3406867980957,-71.08794403076172,13.899999618530273,1.2999999523162842,328003.46875,4689714.5,19:19:59,T,19
1700076000.392623,0,69600,0,GPS1_frame,42.34072494506836,-71.08783721923828,13.800000190734863,1.0,328012.09375,4689718.5,19:20:00,T,19
1700076001.3844666,0,69601,0,GPS1_frame,42.34076690673828,-71.08773040771484,13.800000190734863,1.0,328021.125,4689723.0,19:20:01,T,19
1700076004.3922145,0,69604,0,GPS1_frame,42.34088134765625,-71.08743286132812,13.800000190734863,1.2000000476837158,328046.0,4689735.0,19:20:04,T,19
1700076005.3836958,0,69605,0,GPS1_frame,42.340904235839844,-71.08737182617188,13.600000381469727,2.0,328051.15625,4689738.0,19:20:05,T,19
1700076006.3798983,0,69606,0,GPS1_frame,42.34092330932617,-71.08731842041016,13.5,2.0,328055.3125,4689739.5,19:20:06,T,19
1700076009.384018,0,69609,0,GPS1_frame,42.34099197387695,-71.08715057373047,13.199999809265137,1.2000000476837158,328069.375,4689747.0,19:20:09,T,19
